397,0,249,sand,
397,1,249,goldblock,
397,0,250,sand,
397,1,250,goldblock,
397,0,251,sand,
397,1,251,goldblock,
397,0,252,sand,
397,1,252,goldblock,
397,0,253,sand,
397,1,253,goldblock,
397,0,254,sand,
397,1,254,diamondblock,
397,0,255,sand,
397,1,255,diamondblock,
397,0,256,sand,
397,1,256,diamondblock,
397,0,257,sand,
397,1,257,goldblock,
397,0,258,sand,
397,1,258,goldblock,
397,0,259,sand,
397,1,259,goldblock,
397,0,260,sand,
397,1,260,goldblock,
397,0,261,sand,
397,1,261,diamondblock,
397,0,262,sand,
397,1,262,diamondblock,
397,0,263,sand,
397,1,263,diamondblock,
397,0,264,sand,
397,1,264,diamondblock,
397,0,265,sand,
397,1,265,goldblock,
397,0,266,sand,
397,1,266,diamondblock,
397,0,267,sand,
397,1,267,goldblock,
397,0,268,sand,
397,1,268,goldblock,
397,0,269,sand,
397,1,269,goldblock,
397,0,270,sand,
397,1,270,diamondblock,
397,0,271,sand,
397,1,271,diamondblock,
397,0,272,sand,
397,1,272,goldblock,
397,0,273,sand,
397,1,273,goldblock,
397,0,274,sand,
397,1,274,goldblock,
397,0,275,sand,
397,1,275,goldblock,
397,0,276,sand,
397,1,276,goldblock,
397,0,277,sand,
397,1,277,goldblock,
397,0,278,sand,
397,1,278,diamondblock,
397,0,279,sand,
397,1,279,diamondblock,
397,0,280,sand,
397,1,280,goldblock,
397,0,281,sand,
397,1,281,goldblock,
397,0,282,sand,
397,1,282,diamondblock,
397,0,283,sand,
397,1,283,goldblock,
397,0,284,sand,
397,1,284,goldblock,
397,0,285,sand,
397,1,285,diamondblock,
397,0,286,sand,
397,1,286,diamondblock,
397,0,287,sand,
397,1,287,diamondblock,
397,0,288,sand,
397,1,288,goldblock,
397,0,289,sand,
397,1,289,goldblock,
397,0,290,sand,
397,1,290,goldblock,
397,0,291,sand,
397,1,291,goldblock,
397,0,292,sand,
397,1,292,goldblock,
397,0,293,sand,
397,1,293,goldblock,
397,0,294,sand,
397,1,294,diamondblock,
397,0,295,sand,
397,1,295,diamondblock,
397,0,296,sand,
397,1,296,diamondblock,
397,0,297,sand,
397,1,297,goldblock,
397,0,298,sand,
397,1,298,goldblock,
397,0,299,sand,
397,1,299,diamondblock,
397,0,300,sand,
397,1,300,goldblock,
397,0,301,sand,
397,1,301,goldblock,
397,0,302,sand,
397,1,302,diamondblock,
397,0,303,sand,
397,1,303,diamondblock,
397,0,304,sand,
397,1,304,diamondblock,
397,0,305,sand,
397,1,305,goldblock,
397,0,306,sand,
397,1,306,diamondblock,
397,0,307,sand,
397,1,307,goldblock,
397,0,308,sand,
397,1,308,goldblock,
397,0,309,sand,
397,1,309,goldblock,
397,0,310,sand,
397,1,310,diamondblock,
397,0,311,sand,
397,1,311,diamondblock,
397,0,312,sand,
397,1,312,goldblock,
397,0,313,sand,
397,1,313,goldblock,
397,0,314,sand,
397,1,314,diamondblock,
397,0,315,sand,
397,1,315,goldblock,
397,0,316,sand,
397,1,316,goldblock,
397,0,317,sand,
397,1,317,diamondblock,
397,0,318,sand,
397,1,318,diamondblock,
397,0,319,sand,
397,1,319,diamondblock,
397,0,320,sand,
397,1,320,diamondblock,
397,0,321,sand,
397,1,321,goldblock,
397,0,322,sand,
397,1,322,diamondblock,
397,0,323,sand,
397,1,323,goldblock,
397,0,324,sand,
397,1,324,goldblock,
397,0,325,sand,
397,1,325,goldblock,
397,0,326,sand,
397,1,326,diamondblock,
397,0,327,sand,
397,1,327,diamondblock,
397,0,328,sand,
397,1,328,diamondblock,
397,0,329,sand,
397,1,329,goldblock,
397,0,330,sand,
397,1,330,diamondblock,
397,0,331,sand,
397,1,331,goldblock,
397,0,332,sand,
397,1,332,goldblock,
397,0,333,sand,
397,1,333,goldblock,
397,0,334,sand,
397,1,334,diamondblock,
397,0,335,sand,
397,1,335,diamondblock,
397,0,336,sand,
397,1,336,diamondblock,
397,0,337,sand,
397,1,337,goldblock,
397,0,338,sand,
397,1,338,diamondblock,
397,0,339,sand,
397,1,339,goldblock,
397,0,340,sand,
397,1,340,goldblock,
397,0,341,sand,
397,1,341,goldblock,
397,0,342,sand,
397,1,342,diamondblock,
397,0,343,sand,
397,1,343,diamondblock,
397,0,344,sand,
397,1,344,goldblock,
397,0,345,sand,
397,1,345,goldblock,
397,0,346,sand,
397,1,346,goldblock,
397,0,347,sand,
397,1,347,goldblock,
397,0,348,sand,
397,1,348,goldblock,
397,0,349,sand,
397,1,349,goldblock,
397,0,350,sand,
397,1,350,diamondblock,
397,0,351,sand,
397,1,351,diamondblock,
397,0,352,sand,
397,1,352,goldblock,
397,0,353,sand,
397,1,353,goldblock,
397,0,354,sand,
397,1,354,goldblock,
397,0,355,sand,
397,1,355,goldblock,
397,0,356,sand,
397,1,356,goldblock,
397,0,357,sand,
397,1,357,goldblock,
397,0,358,sand,
397,1,358,diamondblock,
397,0,359,sand,
397,1,359,diamondblock,
397,0,360,sand,
397,1,360,diamondblock,
397,0,361,sand,
397,1,361,goldblock,
397,0,362,sand,
397,1,362,diamondblock,
397,0,363,sand,
397,1,363,goldblock,
397,0,364,sand,
397,1,364,goldblock,
397,0,365,sand,
397,1,365,goldblock,
397,0,366,sand,
397,1,366,diamondblock,
398,0,167,sand,
398,1,167,goldblock,
398,0,168,sand,
398,1,168,water_source,
398,0,169,sand,
398,1,169,water_source,
398,0,170,sand,
398,1,170,water_source,
398,0,171,sand,
398,1,171,water_source,
398,0,172,sand,
398,1,172,water_source,
398,0,173,sand,
398,1,173,water_source,
398,0,174,sand,
398,1,174,water_source,
398,0,175,sand,
398,1,175,water_source,
398,0,176,sand,
398,1,176,water_source,
398,0,177,sand,
398,1,177,water_source,
398,0,178,sand,
398,1,178,water_source,
398,0,179,sand,
398,1,179,water_source,
398,0,180,sand,
398,1,180,water_source,
398,0,181,sand,
398,1,181,water_source,
398,0,182,sand,
398,1,182,water_source,
398,0,183,sand,
398,1,183,water_source,
398,0,184,sand,
398,1,184,water_source,
398,0,185,sand,
398,1,185,water_source,
398,0,186,sand,
398,1,186,water_source,
398,0,187,sand,
398,1,187,water_source,
398,0,188,sand,
398,1,188,water_source,
398,0,189,sand,
398,1,189,water_source,
398,0,190,sand,
398,1,190,water_source,
398,0,191,sand,
398,1,191,water_source,
398,0,192,sand,
398,1,192,water_source,
398,0,193,sand,
398,1,193,water_source,
398,0,194,sand,
398,1,194,water_source,
398,0,195,sand,
398,1,195,water_source,
398,0,196,sand,
398,1,196,water_source,
398,0,197,sand,
398,1,197,water_source,
398,0,198,sand,
398,1,198,water_source,
398,0,199,sand,
398,1,199,water_source,
398,0,200,sand,
398,1,200,water_source,
398,0,201,sand,
398,1,201,water_source,
398,0,202,sand,
398,1,202,water_source,
398,0,203,sand,
398,1,203,water_source,
398,0,204,sand,
398,1,204,water_source,
398,0,205,sand,
398,1,205,water_source,
398,0,206,sand,
398,1,206,water_source,
398,0,207,sand,
398,1,207,water_source,
398,0,208,sand,
398,1,208,water_source,
398,0,209,sand,
398,1,209,water_source,
398,0,210,sand,
398,1,210,water_source,
398,0,211,sand,
398,1,211,water_source,
398,0,212,sand,
398,1,212,water_source,
398,0,213,sand,
398,1,213,water_source,
398,0,214,sand,
398,1,214,water_source,
398,0,215,sand,
398,1,215,water_source,
398,0,216,sand,
398,1,216,water_source,
398,0,217,sand,
398,1,217,water_source,
398,0,218,sand,
398,1,218,water_source,
398,0,219,sand,
398,1,219,water_source,
398,0,220,sand,
398,1,220,water_source,
398,0,221,sand,
398,1,221,water_source,
398,0,222,sand,
398,1,222,water_source,
398,0,223,sand,
398,1,223,water_source,
398,0,224,sand,
398,1,224,water_source,
398,0,225,sand,
398,1,225,water_source,
398,0,226,sand,
398,1,226,water_source,
398,0,227,sand,
398,1,227,water_source,
398,0,228,sand,
398,1,228,water_source,
398,0,229,sand,
398,1,229,water_source,
398,0,230,sand,
398,1,230,water_source,
398,0,231,sand,
398,1,231,water_source,
398,0,232,sand,
398,1,232,water_source,
398,0,233,sand,
398,1,233,water_source,
398,0,234,sand,
398,1,234,water_source,
398,0,235,sand,
398,1,235,water_source,
398,0,236,sand,
398,1,236,water_source,
398,0,237,sand,
398,1,237,water_source,
398,0,238,sand,
398,1,238,water_source,
398,0,239,sand,
398,1,239,water_source,
398,0,240,sand,
398,1,240,water_source,
398,0,241,sand,
398,1,241,water_source,
398,0,242,sand,
398,1,242,water_source,
398,0,243,sand,
398,1,243,water_source,
398,0,244,sand,
398,1,244,water_source,
398,0,245,sand,
398,1,245,water_source,
398,0,246,sand,
398,1,246,water_source,
398,0,247,sand,
398,1,247,water_source,
398,0,248,sand,
398,1,248,water_source,
398,0,249,sand,
398,1,249,water_source,
398,0,250,sand,
398,1,250,water_source,
398,0,251,sand,
398,1,251,water_source,
398,0,252,sand,
398,1,252,water_source,
398,0,253,sand,
398,1,253,water_source,
398,0,254,sand,
398,1,254,water_source,
398,0,255,sand,
398,1,255,water_source,
398,0,256,sand,
398,1,256,water_source,
398,0,257,sand,
398,1,257,water_source,
398,0,258,sand,
398,1,258,water_source,
398,0,259,sand,
398,1,259,water_source,
398,0,260,sand,
398,1,260,water_source,
398,0,261,sand,
398,1,261,water_source,
398,0,262,sand,
398,1,262,water_source,
398,0,263,sand,
398,1,263,water_source,
398,0,264,sand,
398,1,264,water_source,
398,0,265,sand,
398,1,265,water_source,
398,0,266,sand,
398,1,266,water_source,
398,0,267,sand,
398,1,267,water_source,
398,0,268,sand,
398,1,268,water_source,
398,0,269,sand,
398,1,269,water_source,
398,0,270,sand,
398,1,270,water_source,
398,0,271,sand,
398,1,271,water_source,
398,0,272,sand,
398,1,272,water_source,
398,0,273,sand,
398,1,273,water_source,
398,0,274,sand,
398,1,274,water_source,
398,0,275,sand,
398,1,275,water_source,
398,0,276,sand,
398,1,276,water_source,
398,0,277,sand,
398,1,277,water_source,
398,0,278,sand,
398,1,278,water_source,
398,0,279,sand,
398,1,279,water_source,
398,0,280,sand,
398,1,280,water_source,
398,0,281,sand,
398,1,281,water_source,
398,0,282,sand,
398,1,282,water_source,
398,0,283,sand,
398,1,283,water_source,
398,0,284,sand,
398,1,284,water_source,
398,0,285,sand,
398,1,285,water_source,
398,0,286,sand,
398,1,286,water_source,
398,0,287,sand,
398,1,287,water_source,
398,0,288,sand,
398,1,288,water_source,
398,0,289,sand,
398,1,289,water_source,
398,0,290,sand,
398,1,290,water_source,
398,0,291,sand,
398,1,291,water_source,
398,0,292,sand,
398,1,292,water_source,
398,0,293,sand,
398,1,293,water_source,
398,0,294,sand,
398,1,294,water_source,
398,0,295,sand,
398,1,295,water_source,
398,0,296,sand,
398,1,296,water_source,
398,0,297,sand,
398,1,297,water_source,
398,0,298,sand,
398,1,298,water_source,
398,0,299,sand,
398,1,299,water_source,
398,0,300,sand,
398,1,300,water_source,
398,0,301,sand,
398,1,301,water_source,
398,0,302,sand,
398,1,302,water_source,
398,0,303,sand,
398,1,303,water_source,
398,0,304,sand,
398,1,304,water_source,
398,0,305,sand,
398,1,305,water_source,
398,0,306,sand,
398,1,306,water_source,
398,0,307,sand,
398,1,307,water_source,
398,0,308,sand,
398,1,308,water_source,
398,0,309,sand,
398,1,309,water_source,
398,0,310,sand,
398,1,310,water_source,
398,0,311,sand,
398,1,311,water_source,
398,0,312,sand,
398,1,312,water_source,
398,0,313,sand,
398,1,313,water_source,
398,0,314,sand,
398,1,314,water_source,
398,0,315,sand,
398,1,315,water_source,
398,0,316,sand,
398,1,316,water_source,
398,0,317,sand,
398,1,317,water_source,
398,0,318,sand,
398,1,318,water_source,
398,0,319,sand,
398,1,319,water_source,
398,0,320,sand,
398,1,320,water_source,
398,0,321,sand,
398,1,321,water_source,
398,0,322,sand,
398,1,322,water_source,
398,0,323,sand,
398,1,323,water_source,
398,0,324,sand,
398,1,324,water_source,
398,0,325,sand,
398,1,325,water_source,
398,0,326,sand,
398,1,326,water_source,
398,0,327,sand,
398,1,327,water_source,
398,0,328,sand,
398,1,328,water_source,
398,0,329,sand,
398,1,329,water_source,
398,0,330,sand,
398,1,330,water_source,
398,0,331,sand,
398,1,331,water_source,
398,0,332,sand,
398,1,332,water_source,
398,0,333,sand,
398,1,333,water_source,
398,0,334,sand,
398,1,334,water_source,
398,0,335,sand,
398,1,335,water_source,
398,0,336,sand,
398,1,336,water_source,
398,0,337,sand,
398,1,337,water_source,
398,0,338,sand,
398,1,338,water_source,
398,0,339,sand,
398,1,339,water_source,
398,0,340,sand,
398,1,340,water_source,
398,0,341,sand,
398,1,341,water_source,
398,0,342,sand,
398,1,342,water_source,
398,0,343,sand,
398,1,343,water_source,
398,0,344,sand,
398,1,344,water_source,
398,0,345,sand,
398,1,345,water_source,
398,0,346,sand,
398,1,346,water_source,
398,0,347,sand,
398,1,347,water_source,
398,0,348,sand,
398,1,348,water_source,
398,0,349,sand,
398,1,349,water_source,
398,0,350,sand,
398,1,350,water_source,
398,0,351,sand,
398,1,351,water_source,
398,0,352,sand,
398,1,352,water_source,
398,0,353,sand,
398,1,353,water_source,
398,0,354,sand,
398,1,354,water_source,
398,0,355,sand,
398,1,355,water_source,
398,0,356,sand,
398,1,356,water_source,
398,0,357,sand,
398,1,357,water_source,
398,0,358,sand,
398,1,358,water_source,
398,0,359,sand,
398,1,359,water_source,
398,0,360,sand,
398,1,360,water_source,
398,0,361,sand,
398,1,361,water_source,
398,0,362,sand,
398,1,362,water_source,
398,0,363,sand,
398,1,363,water_source,
398,0,364,sand,
398,1,364,water_source,
398,0,365,sand,
398,1,365,water_source,
398,0,366,sand,
398,1,366,water_source,
399,0,167,sand,
399,1,167,goldblock,
399,0,168,sand,
399,1,168,water_source,
399,0,169,sand,
399,1,169,water_source,
399,0,170,sand,
399,1,170,water_source,
399,0,171,sand,
399,1,171,water_source,
399,0,172,sand,
399,1,172,water_source,
399,0,173,sand,
399,1,173,water_source,
399,0,174,sand,
399,1,174,water_source,
399,0,175,sand,
399,1,175,water_source,
399,0,176,sand,
399,1,176,water_source,
399,0,177,sand,
399,1,177,water_source,
399,0,178,sand,
399,1,178,water_source,
399,0,179,sand,
399,1,179,water_source,
399,0,180,sand,
399,1,180,water_source,
399,0,181,sand,
399,1,181,water_source,
399,0,182,sand,
399,1,182,water_source,
399,0,183,sand,
399,1,183,water_source,
399,0,184,sand,
399,1,184,water_source,
399,0,185,sand,
399,1,185,water_source,
399,0,186,sand,
399,1,186,water_source,
399,0,187,sand,
399,1,187,water_source,
399,0,188,sand,
399,1,188,water_source,
399,0,189,sand,
399,1,189,water_source,
399,0,190,sand,
399,1,190,water_source,
399,0,191,sand,
399,1,191,water_source,
399,0,192,sand,
399,1,192,water_source,
399,0,193,sand,
399,1,193,water_source,
399,0,194,sand,
399,1,194,water_source,
399,0,195,sand,
399,1,195,water_source,
399,0,196,sand,
399,1,196,water_source,
399,0,197,sand,
399,1,197,water_source,
399,0,198,sand,
399,1,198,water_source,
399,0,199,sand,
399,1,199,water_source,
399,0,200,sand,
399,1,200,water_source,
399,0,201,sand,
399,1,201,water_source,
399,0,202,sand,
399,1,202,water_source,
399,0,203,sand,
399,1,203,water_source,
399,0,204,sand,
399,1,204,water_source,
399,0,205,sand,
399,1,205,water_source,
399,0,206,sand,
399,1,206,water_source,
399,0,207,sand,
399,1,207,water_source,
399,0,208,sand,
399,1,208,water_source,
399,0,209,sand,
399,1,209,water_source,
399,0,210,sand,
399,1,210,water_source,
399,0,211,sand,
399,1,211,water_source,
399,0,212,sand,
399,1,212,water_source,
399,0,213,sand,
399,1,213,water_source,
399,0,214,sand,
399,1,214,water_source,
399,0,215,sand,
399,1,215,water_source,
399,0,216,sand,
399,1,216,water_source,
399,0,217,sand,
399,1,217,water_source,
399,0,218,sand,
399,1,218,water_source,
399,0,219,sand,
399,1,219,water_source,
399,0,220,sand,
399,1,220,water_source,
399,0,221,sand,
399,1,221,water_source,
399,0,222,sand,
399,1,222,water_source,
399,0,223,sand,
399,1,223,water_source,
399,0,224,sand,
399,1,224,water_source,
399,0,225,sand,
399,1,225,water_source,
399,0,226,sand,
399,1,226,water_source,
399,0,227,sand,
399,1,227,water_source,
399,0,228,sand,
399,1,228,water_source,
399,0,229,sand,
399,1,229,water_source,
399,0,230,sand,
399,1,230,water_source,
399,0,231,sand,
399,1,231,water_source,
399,0,232,sand,
399,1,232,water_source,
399,0,233,sand,
399,1,233,water_source,
399,0,234,sand,
399,1,234,water_source,
399,0,235,sand,
399,1,235,water_source,
399,0,236,sand,
399,1,236,water_source,
399,0,237,sand,
399,1,237,water_source,
399,0,238,sand,
399,1,238,water_source,
399,0,239,sand,
399,1,239,water_source,
399,0,240,sand,
399,1,240,water_source,
399,0,241,sand,
399,1,241,water_source,
399,0,242,sand,
399,1,242,water_source,
399,0,243,sand,
399,1,243,water_source,
399,0,244,sand,
399,1,244,water_source,
399,0,245,sand,
399,1,245,water_source,
399,0,246,sand,
399,1,246,water_source,
399,0,247,sand,
399,1,247,water_source,
399,0,248,sand,
399,1,248,water_source,
399,0,249,sand,
399,1,249,water_source,
399,0,250,sand,
399,1,250,water_source,
399,0,251,sand,
399,1,251,water_source,
399,0,252,sand,
399,1,252,water_source,
399,0,253,sand,
399,1,253,water_source,
399,0,254,sand,
399,1,254,water_source,
399,0,255,sand,
399,1,255,water_source,
399,0,256,sand,
399,1,256,water_source,
399,0,257,sand,
399,1,257,water_source,
399,0,258,sand,
399,1,258,water_source,
399,0,259,sand,
399,1,259,water_source,
399,0,260,sand,
399,1,260,water_source,
399,0,261,sand,
399,1,261,water_source,
399,0,262,sand,
399,1,262,water_source,
399,0,263,sand,
399,1,263,water_source,
399,0,264,sand,
399,1,264,water_source,
399,0,265,sand,
399,1,265,water_source,
399,0,266,sand,
399,1,266,water_source,
399,0,267,sand,
399,1,267,water_source,
399,0,268,sand,
399,1,268,water_source,
399,0,269,sand,
399,1,269,water_source,
399,0,270,sand,
399,1,270,water_source,
399,0,271,sand,
399,1,271,water_source,
399,0,272,sand,
399,1,272,water_source,
399,0,273,sand,
399,1,273,water_source,
399,0,274,sand,
399,1,274,water_source,
399,0,275,sand,
399,1,275,water_source,
399,0,276,sand,
399,1,276,water_source,
399,0,277,sand,
399,1,277,water_source,
399,0,278,sand,
399,1,278,water_source,
399,0,279,sand,
399,1,279,water_source,
399,0,280,sand,
399,1,280,water_source,
399,0,281,sand,
399,1,281,water_source,
399,0,282,sand,
399,1,282,water_source,
399,0,283,sand,
399,1,283,water_source,
399,0,284,sand,
399,1,284,water_source,
399,0,285,sand,
399,1,285,water_source,
399,0,286,sand,
399,1,286,water_source,
399,0,287,sand,
399,1,287,water_source,
399,0,288,sand,
399,1,288,water_source,
399,0,289,sand,
399,1,289,water_source,
399,0,290,sand,
399,1,290,water_source,
399,0,291,sand,
399,1,291,water_source,
399,0,292,sand,
399,1,292,water_source,
399,0,293,sand,
399,1,293,water_source,
399,0,294,sand,
399,1,294,water_source,
399,0,295,sand,
399,1,295,water_source,
399,0,296,sand,
399,1,296,water_source,
399,0,297,sand,
399,1,297,water_source,
399,0,298,sand,
399,1,298,water_source,
399,0,299,sand,
399,1,299,water_source,
399,0,300,sand,
399,1,300,water_source,
399,0,301,sand,
399,1,301,water_source,
399,0,302,sand,
399,1,302,water_source,
399,0,303,sand,
399,1,303,water_source,
399,0,304,sand,
399,1,304,water_source,
399,0,305,sand,
399,1,305,water_source,
399,0,306,sand,
399,1,306,water_source,
399,0,307,sand,
399,1,307,water_source,
399,0,308,sand,
399,1,308,water_source,
399,0,309,sand,
399,1,309,water_source,
399,0,310,sand,
399,1,310,water_source,
399,0,311,sand,
399,1,311,water_source,
399,0,312,sand,
399,1,312,water_source,
399,0,313,sand,
399,1,313,water_source,
399,0,314,sand,
399,1,314,water_source,
399,0,315,sand,
399,1,315,water_source,
399,0,316,sand,
399,1,316,water_source,
399,0,317,sand,
399,1,317,water_source,
399,0,318,sand,
399,1,318,water_source,
399,0,319,sand,
399,1,319,water_source,
399,0,320,sand,
399,1,320,water_source,
399,0,321,sand,
399,1,321,water_source,
399,0,322,sand,
399,1,322,water_source,
399,0,323,sand,
399,1,323,water_source,
399,0,324,sand,
399,1,324,water_source,
399,0,325,sand,
399,1,325,water_source,
399,0,326,sand,
399,1,326,water_source,
399,0,327,sand,
399,1,327,water_source,
399,0,328,sand,
399,1,328,water_source,
399,0,329,sand,
399,1,329,water_source,
399,0,330,sand,
399,1,330,water_source,
399,0,331,sand,
399,1,331,water_source,
399,0,332,sand,
399,1,332,water_source,
399,0,333,sand,
399,1,333,water_source,
399,0,334,sand,
399,1,334,water_source,
399,0,335,sand,
399,1,335,water_source,
399,0,336,sand,
399,1,336,water_source,
399,0,337,sand,
399,1,337,water_source,
399,0,338,sand,
399,1,338,water_source,
399,0,339,sand,
399,1,339,water_source,
399,0,340,sand,
399,1,340,water_source,
399,0,341,sand,
399,1,341,water_source,
399,0,342,sand,
399,1,342,water_source,
399,0,343,sand,
399,1,343,water_source,
399,0,344,sand,
399,1,344,water_source,
399,0,345,sand,
399,1,345,water_source,
399,0,346,sand,
399,1,346,water_source,
399,0,347,sand,
399,1,347,water_source,
399,0,348,sand,
399,1,348,water_source,
399,0,349,sand,
399,1,349,water_source,
399,0,350,sand,
399,1,350,water_source,
399,0,351,sand,
399,1,351,water_source,
399,0,352,sand,
399,1,352,water_source,
399,0,353,sand,
399,1,353,water_source,
399,0,354,sand,
399,1,354,water_source,
399,0,355,sand,
399,1,355,water_source,
399,0,356,sand,
399,1,356,water_source,
399,0,357,sand,
399,1,357,water_source,
399,0,358,sand,
399,1,358,water_source,
399,0,359,sand,
399,1,359,water_source,
399,0,360,sand,
399,1,360,water_source,
399,0,361,sand,
399,1,361,water_source,
399,0,362,sand,
399,1,362,water_source,
399,0,363,sand,
399,1,363,water_source,
399,0,364,sand,
399,1,364,water_source,
399,0,365,sand,
399,1,365,water_source,
399,0,366,sand,
399,1,366,water_source,
400,0,167,sand,
400,1,167,goldblock,
400,0,168,sand,
400,1,168,water_source,
400,0,169,sand,
400,1,169,water_source,
400,0,170,sand,
400,1,170,water_source,
400,0,171,sand,
400,1,171,water_source,
400,0,172,sand,
400,1,172,water_source,
400,0,173,sand,
400,1,173,water_source,
400,0,174,sand,
400,1,174,water_source,
400,0,175,sand,
400,1,175,water_source,
400,0,176,sand,
400,1,176,water_source,
400,0,177,sand,
400,1,177,water_source,
400,0,178,sand,
400,1,178,water_source,
400,0,179,sand,
400,1,179,water_source,
400,0,180,sand,
400,1,180,water_source,
400,0,181,sand,
400,1,181,water_source,
400,0,182,sand,
400,1,182,water_source,
400,0,183,sand,
400,1,183,water_source,
400,0,184,sand,
400,1,184,water_source,
400,0,185,sand,
400,1,185,water_source,
400,0,186,sand,
400,1,186,water_source,
400,0,187,sand,
400,1,187,water_source,
400,0,188,sand,
400,1,188,water_source,
400,0,189,sand,
400,1,189,water_source,
400,0,190,sand,
400,1,190,water_source,
400,0,191,sand,
400,1,191,water_source,
400,0,192,sand,
400,1,192,water_source,
400,0,193,sand,
400,1,193,water_source,
400,0,194,sand,
400,1,194,water_source,
400,0,195,sand,
400,1,195,water_source,
400,0,196,sand,
400,1,196,water_source,
400,0,197,sand,
400,1,197,water_source,
400,0,198,sand,
400,1,198,water_source,
400,0,199,sand,
400,1,199,water_source,
400,0,200,sand,
400,1,200,water_source,
400,0,201,sand,
400,1,201,water_source,
400,0,202,sand,
400,1,202,water_source,
400,0,203,sand,
400,1,203,water_source,
400,0,204,sand,
400,1,204,water_source,
400,0,205,sand,
400,1,205,water_source,
400,0,206,sand,
400,1,206,water_source,
400,0,207,sand,
400,1,207,water_source,
400,0,208,sand,
400,1,208,water_source,
400,0,209,sand,
400,1,209,water_source,
400,0,210,sand,
400,1,210,water_source,
400,0,211,sand,
400,1,211,water_source,
400,0,212,sand,
400,1,212,water_source,
400,0,213,sand,
400,1,213,water_source,
400,0,214,sand,
400,1,214,water_source,
400,0,215,sand,
400,1,215,water_source,
400,0,216,sand,
400,1,216,water_source,
400,0,217,sand,
400,1,217,water_source,
400,0,218,sand,
